0.2430100121565006,0.7280908877865105,0.810569498069498
0.19019966921796658,0.6629223440352429,0.7885577057263804
0.8016299102088518,0.8259244452934377,0.7350124435967809
0.18568141620623269,0.7121591363375877,0.7548960320044658
0.5224999608696334,0.6966094318331754,0.8294645764525281
0.2446169658835376,0.5739684240169677,0.6340070707540586
0.1831927248822176,0.6282880161326214,0.7209319905103038
0.2321004659122332,0.746068756634127,0.7836616737219146
0.2007544334705505,0.6896380597529299,0.7831877703865655
0.497821742918708,0.7258990411409418,0.8721856538121597
0.48696958787897765,0.7579909844798353,0.8515839419453877
0.7453552254691731,0.7836629636996323,0.7757797599665068
0.2639891061059024,0.7438473702763538,0.8111626040842908
0.7060318155968424,0.7481207819752613,0.8287290086988881
0.5213730063078151,0.7199989759566435,0.8725810578220216
0.5037121674571001,0.7293571567830072,0.8734125691957015
0.8117359795896006,0.7225571150335471,0.8146456482299855
0.2430726207432683,0.6592909287482448,0.8424344094524816
0.17311795979485253,0.7175452105295289,0.7286016653486532
0.8613480672207527,0.737825207614944,0.7580883379076149
0.29883078464211366,0.6155682160573938,0.8481328790063729
0.30616642405839295,0.6027460116465237,0.8427862027259616
0.5203451820083791,0.7246189869454166,0.8137269153835418
0.5083817245535225,0.8070269067391899,0.8194195701725822
0.46753483906984517,0.7658426399837728,0.8403672605479834
0.3415246234354375,0.6724223154801878,0.8799832534772294
0.20249182175335348,0.7106407951302799,0.7818009489696236
0.3999645218008317,0.5895811465740826,0.8621668139740428
0.23091612014587803,0.5880903757648324,0.6410516583709354
0.29427079257253463,0.6804157616027066,0.8606026422291482
0.19121705875294132,0.6287645901561864,0.7278631902125877
0.21322397700177914,0.7473212404315949,0.7628390007908079
0.48621306745553494,0.7266454112026404,0.8684903707494068
0.18962575717259622,0.6442335527805731,0.7189956738149509
0.8146890179321427,0.8458342113192239,0.671605340280039
0.17469882661073635,0.6661264181523501,0.7132855747313578
0.290096886788023,0.7788952541498373,0.7750267479183142
0.30970902659299726,0.6735802721986013,0.8702086337628505
0.398670611007633,0.6474395962118272,0.8794134065218402
0.6613084151157997,0.7680029776029902,0.8271125040703353
0.531552119039793,0.7812978174091308,0.8176082709215238
0.507406074076393,0.7349322851330568,0.8824109178024839
0.198662263196064,0.7298455466914537,0.7619493417686188
0.4884774113436325,0.7868670378167395,0.8246354142438479
0.3015751276954301,0.7550094428613346,0.8135582872028655
0.35244982182639684,0.7334395450096595,0.8573463739126388
0.730198730089165,0.7834620936566422,0.7832720844769037
0.5076095519833879,0.7611635495705911,0.8478508629111039
0.5744650878868036,0.7179883062125952,0.870179559938596
0.5224373522828656,0.7612501993930574,0.7891130157696422
0.7758143029316471,0.7862053482633603,0.7550733823324185
0.22175961433110553,0.592676908413107,0.6925879192445457
0.6118424141871057,0.8189688277263677,0.8041645345862213
0.22408656680597078,0.5952350474900108,0.627180536819091
0.226298736871762,0.6401728270095373,0.806618365353305
0.5035608633724116,0.7851202561683842,0.8308775643112991
0.7587378108907636,0.8343688643556109,0.7539017072149601
0.20190747494352185,0.6282368139648005,0.7735788714704377
0.7326091606797207,0.7735288730993657,0.7982480113504209
0.530393860184591,0.7385676390483485,0.8464524119644601
0.5030704294427315,0.8077319212038023,0.8326365306786992
0.24129871078485082,0.7452081663519047,0.8000796622784574
0.29392122796308184,0.6157237918750037,0.846458226729311
0.4698252698690959,0.7765163226603071,0.7981985858491882
0.509837374195871,0.812003363588563,0.8157126575801275
0.37343935054026,0.7523134517941436,0.84491731404382
0.2535491242623926,0.6582511308786488,0.8401492068660743
0.22113352846342876,0.5941223849969771,0.6324865097455459
0.48408959288766457,0.7969755273330957,0.8041907010280503
0.24160653633645857,0.7066155170138896,0.8247226357166115
0.5431555771207355,0.7810772542246711,0.8096275061636506
0.3320185530112122,0.7755493894141487,0.8083395357491743
